,adjclose,close,date,formatted_date,high,low,open,volume
0,308.5199890136719,308.5199890136719,1420209000,2015-01-02,314.75,306.9599914550781,312.5799865722656,2783200
1,302.19000244140625,302.19000244140625,1420468200,2015-01-05,308.3800048828125,300.8500061035156,307.010009765625,2774200
2,295.2900085449219,295.2900085449219,1420554600,2015-01-06,303.0,292.3800048828125,302.239990234375,3519000
3,298.4200134277344,298.4200134277344,1420641000,2015-01-07,301.2799987792969,295.3299865722656,297.5,2640300
4,300.4599914550781,300.4599914550781,1420727400,2015-01-08,303.1400146484375,296.1099853515625,300.32000732421875,3088400
5,296.92999267578125,296.92999267578125,1420813800,2015-01-09,302.8699951171875,296.67999267578125,301.4800109863281,2592400
6,291.4100036621094,291.4100036621094,1421073000,2015-01-12,298.510009765625,289.2799987792969,297.55999755859375,3421400
7,294.739990234375,294.739990234375,1421159400,2015-01-13,301.5,293.2300109863281,297.4800109863281,4136400
8,293.2699890136719,293.2699890136719,1421245800,2015-01-14,295.9100036621094,286.5,291.92999267578125,5538700
9,286.95001220703125,286.95001220703125,1421332200,2015-01-15,296.0,286.82000732421875,294.0,4419200
10,290.739990234375,290.739990234375,1421418600,2015-01-16,290.7900085449219,285.25,286.2799987792969,3478200
11,289.44000244140625,289.44000244140625,1421764200,2015-01-20,293.3599853515625,286.3900146484375,292.5899963378906,3075100
12,297.25,297.25,1421850600,2015-01-21,306.0,287.260009765625,289.6400146484375,10065100
13,310.32000732421875,310.32000732421875,1421937000,2015-01-22,312.25,300.0,300.0,5362600
14,312.3900146484375,312.3900146484375,1422023400,2015-01-23,316.92999267578125,307.7200012207031,308.0799865722656,4496400
15,309.6600036621094,309.6600036621094,1422282600,2015-01-26,313.0,307.5199890136719,311.82000732421875,3169700
16,306.75,306.75,1422369000,2015-01-27,310.239990234375,302.6300048828125,306.29998779296875,2920300
17,303.9100036621094,303.9100036621094,1422455400,2015-01-28,311.510009765625,303.79998779296875,309.80999755859375,3063800
18,311.7799987792969,311.7799987792969,1422541800,2015-01-29,312.79998779296875,299.3299865722656,304.7300109863281,8656600
19,354.5299987792969,354.5299987792969,1422628200,2015-01-30,359.5,340.739990234375,346.32000732421875,23856100
20,364.4700012207031,364.4700012207031,1422887400,2015-02-02,365.0,350.010009765625,350.04998779296875,10231900
21,363.54998779296875,363.54998779296875,1422973800,2015-02-03,367.82000732421875,360.2099914550781,360.2900085449219,6212600
22,364.75,364.75,1423060200,2015-02-04,367.5,358.2300109863281,358.3800048828125,4169900
23,373.8900146484375,373.8900146484375,1423146600,2015-02-05,378.79998779296875,365.8999938964844,366.0,7247600
24,374.2799987792969,374.2799987792969,1423233000,2015-02-06,375.989990234375,371.010009765625,374.8699951171875,3892400
25,370.55999755859375,370.55999755859375,1423492200,2015-02-09,374.4100036621094,367.20001220703125,371.0,2724600
26,373.0,373.0,1423578600,2015-02-10,374.29998779296875,368.510009765625,371.19000244140625,2287200
27,375.1400146484375,375.1400146484375,1423665000,2015-02-11,377.1000061035156,371.1000061035156,371.2300109863281,2786500
28,377.1700134277344,377.1700134277344,1423751400,2015-02-12,378.510009765625,373.1499938964844,375.1000061035156,2791100
29,381.8299865722656,381.8299865722656,1423837800,2015-02-13,383.0,377.010009765625,378.4100036621094,3475100
30,375.42999267578125,375.42999267578125,1424183400,2015-02-17,379.989990234375,372.6700134277344,377.7200012207031,3673200
31,373.3699951171875,373.3699951171875,1424269800,2015-02-18,376.739990234375,372.8500061035156,373.7799987792969,2650600
32,379.0,379.0,1424356200,2015-02-19,381.8800048828125,373.42999267578125,373.489990234375,2953800
33,383.6600036621094,383.6600036621094,1424442600,2015-02-20,383.70001220703125,375.8399963378906,378.6199951171875,3258000
34,380.1400146484375,380.1400146484375,1424701800,2015-02-23,384.5400085449219,378.0,383.44000244140625,2177000
35,378.5899963378906,378.5899963378906,1424788200,2015-02-24,380.4800109863281,376.1600036621094,378.6499938964844,1920800
36,385.3699951171875,385.3699951171875,1424874600,2015-02-25,387.8500061035156,376.5400085449219,377.2699890136719,3174500
37,384.79998779296875,384.79998779296875,1424961000,2015-02-26,389.3699951171875,383.2799987792969,384.07000732421875,2687100
38,380.1600036621094,380.1600036621094,1425047400,2015-02-27,385.989990234375,379.7900085449219,384.0,2532300
39,385.6600036621094,385.6600036621094,1425306600,2015-03-02,385.8999938964844,379.4800109863281,380.8500061035156,2139200
40,384.6099853515625,384.6099853515625,1425393000,2015-03-03,386.1000061035156,381.6000061035156,383.95001220703125,1946500
41,382.7200012207031,382.7200012207031,1425479400,2015-03-04,387.8999938964844,382.19000244140625,385.7099914550781,2259100
42,387.8299865722656,387.8299865722656,1425565800,2015-03-05,388.4200134277344,383.8900146484375,385.6099853515625,2693500
43,380.0899963378906,380.0899963378906,1425652200,2015-03-06,387.0,378.8800048828125,385.5199890136719,2627000
44,378.55999755859375,378.55999755859375,1425907800,2015-03-09,379.3299865722656,375.2799987792969,378.3999938964844,2311400
45,369.510009765625,369.510009765625,1425994200,2015-03-10,377.7699890136719,369.17999267578125,377.45001220703125,3121000
46,366.3699951171875,366.3699951171875,1426080600,2015-03-11,373.3500061035156,366.260009765625,370.6099853515625,2495100
47,374.239990234375,374.239990234375,1426167000,2015-03-12,375.5,367.5199890136719,368.82000732421875,2810000
48,370.5799865722656,370.5799865722656,1426253400,2015-03-13,373.989990234375,366.67999267578125,371.5199890136719,2611700
49,373.3500061035156,373.3500061035156,1426512600,2015-03-16,373.94000244140625,366.7200012207031,370.3800048828125,2354100
50,371.9200134277344,371.9200134277344,1426599000,2015-03-17,374.5,369.6400146484375,371.1099853515625,2037000
51,375.1400146484375,375.1400146484375,1426685400,2015-03-18,375.989990234375,366.70001220703125,369.9700012207031,2654100
52,373.239990234375,373.239990234375,1426771800,2015-03-19,377.1099853515625,372.19000244140625,373.8699951171875,1915700
53,378.489990234375,378.489990234375,1426858200,2015-03-20,379.3699951171875,375.9200134277344,376.2900085449219,3763600
54,375.1099853515625,375.1099853515625,1427117400,2015-03-23,381.7699890136719,374.94000244140625,378.07000732421875,2239300
55,374.0899963378906,374.0899963378906,1427203800,2015-03-24,375.239990234375,372.2699890136719,373.989990234375,2228200
56,370.9599914550781,370.9599914550781,1427290200,2015-03-25,380.5,370.2900085449219,375.1700134277344,3429500
57,367.3500061035156,367.3500061035156,1427376600,2015-03-26,371.3999938964844,365.6499938964844,369.5899963378906,2930000
58,370.55999755859375,370.55999755859375,1427463000,2015-03-27,373.1700134277344,366.57000732421875,367.1099853515625,2609800
59,374.5899963378906,374.5899963378906,1427722200,2015-03-30,376.1199951171875,371.54998779296875,371.8699951171875,1820900
60,372.1000061035156,372.1000061035156,1427808600,2015-03-31,377.70001220703125,371.510009765625,373.239990234375,2506100
61,370.260009765625,370.260009765625,1427895000,2015-04-01,373.1600036621094,368.3399963378906,372.1000061035156,2458100
62,372.25,372.25,1427981400,2015-04-02,373.2799987792969,369.0,370.5,1875300
63,377.0400085449219,377.0400085449219,1428327000,2015-04-06,380.20001220703125,369.3599853515625,370.1000061035156,3050700
64,374.4100036621094,374.4100036621094,1428413400,2015-04-07,379.30999755859375,374.0299987792969,376.1499938964844,1954900
65,381.20001220703125,381.20001220703125,1428499800,2015-04-08,381.5799865722656,374.6499938964844,374.6600036621094,2636400
66,383.5400085449219,383.5400085449219,1428586200,2015-04-09,384.4200134277344,378.79998779296875,380.6600036621094,2392300
67,382.6499938964844,382.6499938964844,1428672600,2015-04-10,387.1199951171875,381.32000732421875,384.30999755859375,2573500
68,382.3599853515625,382.3599853515625,1428931800,2015-04-13,385.2799987792969,380.1400146484375,383.5299987792969,1894500
69,385.1099853515625,385.1099853515625,1429018200,2015-04-14,387.80999755859375,381.2099914550781,383.510009765625,2583600
70,383.45001220703125,383.45001220703125,1429104600,2015-04-15,385.7799987792969,381.6400146484375,384.6499938964844,1933200
71,386.0400085449219,386.0400085449219,1429191000,2015-04-16,387.45001220703125,383.54998779296875,383.69000244140625,2080400
72,375.55999755859375,375.55999755859375,1429277400,2015-04-17,383.55999755859375,374.3999938964844,382.6300048828125,3839700
73,389.510009765625,389.510009765625,1429536600,2015-04-20,391.94000244140625,377.0,378.54998779296875,5016100
74,391.17999267578125,391.17999267578125,1429623000,2015-04-21,394.6000061035156,386.79998779296875,391.30999755859375,4643500
75,389.79998779296875,389.79998779296875,1429709400,2015-04-22,394.2799987792969,388.0,391.9100036621094,3474700
76,389.989990234375,389.989990234375,1429795800,2015-04-23,391.8800048828125,386.1499938964844,390.2099914550781,7980000
