,adjclose,close,date,formatted_date,high,low,open,volume
0,49.84857177734375,49.84857177734375,1420209000,2015-01-02,50.33142852783203,48.73143005371094,49.15142822265625,13475000
1,47.31142807006836,47.31142807006836,1420468200,2015-01-05,49.25857162475586,47.14714431762695,49.25857162475586,18165000
2,46.501426696777344,46.501426696777344,1420554600,2015-01-06,47.63999938964844,45.66143035888672,47.34714126586914,16037700
3,46.74285888671875,46.74285888671875,1420641000,2015-01-07,47.42142868041992,46.271427154541016,47.34714126586914,9849700
4,47.779998779296875,47.779998779296875,1420727400,2015-01-08,47.83571243286133,46.478572845458984,47.119998931884766,9601900
5,47.04142761230469,47.04142761230469,1420813800,2015-01-09,48.02000045776367,46.8985710144043,47.63142776489258,9578100
6,45.547142028808594,45.547142028808594,1421073000,2015-01-12,47.198570251464844,45.264286041259766,47.09000015258789,12944400
7,46.255714416503906,46.255714416503906,1421159400,2015-01-13,47.0485725402832,45.900001525878906,46.021427154541016,18721500
8,46.31999969482422,46.31999969482422,1421245800,2015-01-14,47.369998931884766,45.68000030517578,47.07143020629883,19884900
9,46.251426696777344,46.251426696777344,1421332200,2015-01-15,46.78571319580078,45.84428405761719,46.547142028808594,11669000
10,48.191429138183594,48.191429138183594,1421418600,2015-01-16,48.25,46.38142776489258,46.85714340209961,19696600
11,49.82857131958008,49.82857131958008,1421764200,2015-01-20,50.0,47.71428680419922,48.57143020629883,40551000
12,58.468570709228516,58.468570709228516,1421850600,2015-01-21,59.2400016784668,57.40999984741211,59.23428726196289,66902500
13,61.20571517944336,61.20571517944336,1421937000,2015-01-22,61.37428665161133,57.82857131958008,58.57143020629883,33319300
14,62.494285583496094,62.494285583496094,1422023400,2015-01-23,62.74285888671875,60.88142776489258,60.98857116699219,26784100
15,63.79428482055664,63.79428482055664,1422282600,2015-01-26,63.8985710144043,61.9571418762207,62.57143020629883,21268800
16,64.88143157958984,64.88143157958984,1422369000,2015-01-27,65.33999633789062,63.04999923706055,63.08714294433594,24612700
17,63.20857238769531,63.20857238769531,1422455400,2015-01-28,64.82142639160156,63.08142852783203,64.7414321899414,24532900
18,63.400001525878906,63.400001525878906,1422541800,2015-01-29,63.92714309692383,62.5,63.20428466796875,15127700
19,63.11428451538086,63.11428451538086,1422628200,2015-01-30,63.98428726196289,62.65571594238281,63.13285827636719,13215300
